Year,Brand,Set,Card Number,Player,Notes
1998,Bowman,Bowman,72,Warren Morris,RC
1998,Bowman,Bowman,73,Alex Gonzalez,
1998,Bowman,Bowman,74,Nick Bierbrodt,
1998,Bowman,Bowman,75,Roy Halladay,
1998,Bowman,Bowman,76,Danny Buxbaum,
1998,Bowman,Bowman,77,Adam Kennedy,
1998,Bowman,Bowman,78,Jared Sandberg,
1998,Bowman,Bowman,79,Michael Barrett,
1998,Bowman,Bowman,80,Gil Meche,
1998,Bowman,Bowman,81,Jayson Werth,
1998,Bowman,Bowman,82,Abraham Nunez,
1998,Bowman,Bowman,83,Ben Petrick,
1998,Bowman,Bowman,84,Brett Caradonna,
1998,Bowman,Bowman,85,Mike Lowell,RC
1998,Bowman,Bowman,86,Clay Bruner,
1998,Bowman,Bowman,87,John Curtice,RC
1998,Bowman,Bowman,88,Bobby Estalella,
1998,Bowman,Bowman,89,Juan Melo,
1998,Bowman,Bowman,90,Arnold Gooch,
1998,Bowman,Bowman,91,Kevin Millwood,RC
1998,Bowman,Bowman,92,Richie Sexson,
1998,Bowman,Bowman,93,Orlando Cabrera,
1998,Bowman,Bowman,94,Pat Cline,
1998,Bowman,Bowman,95,Anthony Sanders,
1998,Bowman,Bowman,96,Russ Johnson,
1998,Bowman,Bowman,97,Ben Grieve,
1998,Bowman,Bowman,98,Kevin McGlinchy,
1998,Bowman,Bowman,99,Paul Wilder,
1998,Bowman,Bowman,100,Russ Ortiz,
1998,Bowman,Bowman,101,Ryan Jackson,RC
1998,Bowman,Bowman,102,Heath Murray,
1998,Bowman,Bowman,103,Brian Rose,
1998,Bowman,Bowman,104,Ryan Radmanovich,RC
1998,Bowman,Bowman,105,Ricky Ledee,
1998,Bowman,Bowman,106,Jeff Wallace,RC
1998,Bowman,Bowman,107,Ryan Minor,RC
1998,Bowman,Bowman,108,Dennis Reyes,
1998,Bowman,Bowman,109,James Manias,
1998,Bowman,Bowman,110,Chris Carpenter,
1998,Bowman,Bowman,111,Daryle Ward,
1998,Bowman,Bowman,112,Vernon Wells,
1998,Bowman,Bowman,113,Chad Green,
1998,Bowman,Bowman,114,Mike Stoner,RC
1998,Bowman,Bowman,115,Brad Fullmer,
1998,Bowman,Bowman,116,Adam Eaton,
1998,Bowman,Bowman,117,Jeff Liefer,
1998,Bowman,Bowman,118,Corey Koskie,RC
1998,Bowman,Bowman,119,Todd Helton,
1998,Bowman,Bowman,120,Jaime Jones,RC
1998,Bowman,Bowman,121,Mel Rosario,
1998,Bowman,Bowman,122,Geoff Goetz,
1998,Bowman,Bowman,123,Adrian Beltre,
1998,Bowman,Bowman,124,Jason Dellaero,
1998,Bowman,Bowman,125,Gabe Kapler,RC
1998,Bowman,Bowman,126,Scott Schoeneweis,
1998,Bowman,Bowman,127,Ryan Brannan,
1998,Bowman,Bowman,128,Aaron Akin,
1998,Bowman,Bowman,129,Ryan Anderson,RC
1998,Bowman,Bowman,130,Brad Penny,
1998,Bowman,Bowman,131,Bruce Chen,
1998,Bowman,Bowman,132,Eli Marrero,
1998,Bowman,Bowman,133,Eric Chavez,
1998,Bowman,Bowman,134,Troy Glaus,RC
1998,Bowman,Bowman,135,Troy Cameron,
1998,Bowman,Bowman,136,Brian Sikorski,RC
1998,Bowman,Bowman,137,Mike Kinkade,RC
1998,Bowman,Bowman,138,Braden Looper,
1998,Bowman,Bowman,139,Mark Mangum,
1998,Bowman,Bowman,140,Danny Peoples,
1998,Bowman,Bowman,141,J.J. Davis,
1998,Bowman,Bowman,142,Ben Davis,
1998,Bowman,Bowman,143,Jacque Jones,
1998,Bowman,Bowman,144,Derrick Gibson,
1998,Bowman,Bowman,145,Bronson Arroyo,
1998,Bowman,Bowman,146,Luis De Los Santos,RC
1998,Bowman,Bowman,147,Jeff Abbott,
1998,Bowman,Bowman,148,Mike Cuddyer,RC
1998,Bowman,Bowman,149,Jason Romano,
1998,Bowman,Bowman,150,Shane Monahan,
1998,Bowman,Bowman,151,Ntema Ndungidi,RC
1998,Bowman,Bowman,152,Alex Sanchez,
1998,Bowman,Bowman,153,Jack Cust,RC
1998,Bowman,Bowman,154,Brent Butler,
1998,Bowman,Bowman,155,Ramon Hernandez,
1998,Bowman,Bowman,156,Norm Hutchins,
1998,Bowman,Bowman,157,Jason Marquis,
1998,Bowman,Bowman,158,Jacob Cruz,
1998,Bowman,Bowman,159,Rob Burger,RC
1998,Bowman,Bowman,160,Dave Coggin,
1998,Bowman,Bowman,161,Preston Wilson,
1998,Bowman,Bowman,162,Jason Fitzgerald,RC
1998,Bowman,Bowman,163,Dan Serafini,
1998,Bowman,Bowman,164,Pete Munro,
1998,Bowman,Bowman,165,Trot Nixon,
1998,Bowman,Bowman,166,Homer Bush,
1998,Bowman,Bowman,167,Dermal Brown,
1998,Bowman,Bowman,168,Chad Hermansen,
1998,Bowman,Bowman,169,Julio Moreno,RC
1998,Bowman,Bowman,170,John Roskos,RC
1998,Bowman,Bowman,171,Grant Roberts,
1998,Bowman,Bowman,172,Ken Cloude,
1998,Bowman,Bowman,173,Jason Brester,
1998,Bowman,Bowman,174,Jason Conti,
1998,Bowman,Bowman,175,Jon Garland,
1998,Bowman,Bowman,176,Robbie Bell,
1998,Bowman,Bowman,177,Nathan Haynes,
1998,Bowman,Bowman,178,Ramon Ortiz,RC
1998,Bowman,Bowman,179,Shannon Stewart,
1998,Bowman,Bowman,180,Pablo Ortega,
1998,Bowman,Bowman,181,Jimmy Rollins,RC
1998,Bowman,Bowman,182,Sean Casey,
1998,Bowman,Bowman,183,Ted Lilly,RC
1998,Bowman,Bowman,184,Chris Enochs,RC
1998,Bowman,Bowman,185,Magglio Ordonez,"RC, UER: Photo on front actually Mario Valdez"
1998,Bowman,Bowman,186,Mike Drumright,
1998,Bowman,Bowman,187,Aaron Boone,
1998,Bowman,Bowman,188,Matt Clement,
1998,Bowman,Bowman,189,Todd Dunwoody,
1998,Bowman,Bowman,190,Larry Rodriguez,
1998,Bowman,Bowman,191,Todd Noel,
1998,Bowman,Bowman,192,Geoff Jenkins,
1998,Bowman,Bowman,193,George Lombard,
1998,Bowman,Bowman,194,Lance Berkman,
1998,Bowman,Bowman,195,Marcus McCain,
1998,Bowman,Bowman,196,Ryan McGuire,
1998,Bowman,Bowman,197,Jhensy Sandoval,
1998,Bowman,Bowman,198,Corey Lee,
1998,Bowman,Bowman,199,Mario Valdez,
1998,Bowman,Bowman,200,Robert Fick,RC
1998,Bowman,Bowman,201,Donnie Sadler,
1998,Bowman,Bowman,202,Marc Kroon,
1998,Bowman,Bowman,203,David Miller,
1998,Bowman,Bowman,204,Jarrod Washburn,
1998,Bowman,Bowman,205,Miguel Tejada,
1998,Bowman,Bowman,206,Raul Ibanez,
1998,Bowman,Bowman,207,John Patterson,
1998,Bowman,Bowman,208,Calvin Pickering,
1998,Bowman,Bowman,209,Felix Martinez,
1998,Bowman,Bowman,210,Mark Redman,
1998,Bowman,Bowman,211,Scott Elarton,
1998,Bowman,Bowman,212,Jose Amado,RC
1998,Bowman,Bowman,213,Kerry Wood,
1998,Bowman,Bowman,214,Dante Powell,
1998,Bowman,Bowman,215,Aramis Ramirez,
1998,Bowman,Bowman,216,A.J. Hinch,
1998,Bowman,Bowman,217,Dustin Carr,RC
1998,Bowman,Bowman,218,Mark Kotsay,
1998,Bowman,Bowman,219,Jason Standridge,
1998,Bowman,Bowman,220,Luis Ordaz,
1998,Bowman,Bowman,221,Orlando Hernandez,RC
1998,Bowman,Bowman,222,Cal Ripken,
1998,Bowman,Bowman,223,Paul Molitor,
1998,Bowman,Bowman,224,Derek Jeter,
1998,Bowman,Bowman,225,Barry Bonds,
1998,Bowman,Bowman,226,Jim Edmonds,
1998,Bowman,Bowman,227,John Smoltz,
1998,Bowman,Bowman,228,Eric Karros,
1998,Bowman,Bowman,229,Ray Lankford,
1998,Bowman,Bowman,230,Rey Ordonez,
1998,Bowman,Bowman,231,Kenny Lofton,
1998,Bowman,Bowman,232,Alex Rodriguez,
1998,Bowman,Bowman,233,Dante Bichette,
1998,Bowman,Bowman,234,Pedro Martinez,"UER: Born 7/25, should be 10/25"
1998,Bowman,Bowman,235,Carlos Delgado,
1998,Bowman,Bowman,236,Rod Beck,
1998,Bowman,Bowman,237,Matt Williams,
1998,Bowman,Bowman,238,Charles Johnson,
1998,Bowman,Bowman,239,Rico Brogna,
1998,Bowman,Bowman,240,Frank Thomas,
1998,Bowman,Bowman,241,Paul O'Neill,
1998,Bowman,Bowman,242,Jaret Wright,
1998,Bowman,Bowman,243,Brant Brown,
1998,Bowman,Bowman,244,Ryan Klesko,
1998,Bowman,Bowman,245,Chuck Finley,
1998,Bowman,Bowman,246,Derek Bell,
1998,Bowman,Bowman,247,Delino DeShields,
1998,Bowman,Bowman,248,Chan Ho Park,
1998,Bowman,Bowman,249,Wade Boggs,
1998,Bowman,Bowman,250,Jay Buhner,
1998,Bowman,Bowman,251,Butch Huskey,
1998,Bowman,Bowman,252,Steve Finley,
1998,Bowman,Bowman,253,Will Clark,
1998,Bowman,Bowman,254,John Valentin,
1998,Bowman,Bowman,255,Bobby Higginson,
1998,Bowman,Bowman,256,Darryl Strawberry,
1998,Bowman,Bowman,257,Randy Johnson,
1998,Bowman,Bowman,258,Al Martin,
1998,Bowman,Bowman,259,Travis Fryman,
1998,Bowman,Bowman,260,Fred McGriff,
1998,Bowman,Bowman,261,Jose Valentin,
1998,Bowman,Bowman,262,Andruw Jones,
1998,Bowman,Bowman,263,Kenny Rogers,
1998,Bowman,Bowman,264,Moises Alou,
1998,Bowman,Bowman,265,Denny Neagle,
1998,Bowman,Bowman,266,Ugueth Urbina,
1998,Bowman,Bowman,267,Derrek Lee,
1998,Bowman,Bowman,268,Ellis Burks,
1998,Bowman,Bowman,269,Mariano Rivera,
1998,Bowman,Bowman,270,Dean Palmer,
1998,Bowman,Bowman,271,Eddie Taubensee,
1998,Bowman,Bowman,272,Brady Anderson,
1998,Bowman,Bowman,273,Brian Giles,
1998,Bowman,Bowman,274,Quinton McCracken,
1998,Bowman,Bowman,275,Henry Rodriguez,
1998,Bowman,Bowman,276,Andres Galarraga,
1998,Bowman,Bowman,277,Jose Canseco,
1998,Bowman,Bowman,278,David Segui,
1998,Bowman,Bowman,279,Bret Saberhagen,
1998,Bowman,Bowman,280,Kevin Brown,
1998,Bowman,Bowman,281,Chuck Knoblauch,
1998,Bowman,Bowman,282,Jeromy Burnitz,
1998,Bowman,Bowman,283,Jay Bell,
1998,Bowman,Bowman,284,Manny Ramirez,
1998,Bowman,Bowman,285,Rick Helling,
1998,Bowman,Bowman,286,Francisco Cordova,
1998,Bowman,Bowman,287,Bob Abreu,
1998,Bowman,Bowman,288,J.T. Snow Jr.,
1998,Bowman,Bowman,289,Hideo Nomo,
1998,Bowman,Bowman,290,Brian Jordan,
1998,Bowman,Bowman,291,Javy Lopez,
1998,Bowman,Bowman,292,Travis Lee,
1998,Bowman,Bowman,293,Russ Branyan,
1998,Bowman,Bowman,294,Paul Konerko,
1998,Bowman,Bowman,295,Masato Yoshii,RC
1998,Bowman,Bowman,296,Kris Benson,
1998,Bowman,Bowman,297,Juan Encarnacion,
1998,Bowman,Bowman,298,Eric Milton,
1998,Bowman,Bowman,299,Mike Caruso,
1998,Bowman,Bowman,300,Ricardo Aramboles,RC
1998,Bowman,Bowman,301,Bobby Smith,
1998,Bowman,Bowman,302,Billy Koch,
1998,Bowman,Bowman,303,Richard Hidalgo,
1998,Bowman,Bowman,304,Justin Baughman,RC
1998,Bowman,Bowman,305,Chris Gissell,
1998,Bowman,Bowman,306,Donnie Bridges,RC
1998,Bowman,Bowman,307,Nelson Lara,RC
1998,Bowman,Bowman,308,Randy Wolf,RC
1998,Bowman,Bowman,309,Jason LaRue,RC
1998,Bowman,Bowman,310,Jason Gooding,RC
1998,Bowman,Bowman,311,Edgard Clemente,
1998,Bowman,Bowman,312,Andrew Vessel,
1998,Bowman,Bowman,313,Chris Reitsma,
1998,Bowman,Bowman,314,Jesus Sanchez,RC
1998,Bowman,Bowman,315,Buddy Carlyle,RC
1998,Bowman,Bowman,316,Randy Winn,
1998,Bowman,Bowman,317,Luis Rivera,RC
1998,Bowman,Bowman,318,Marcus Thames,RC
1998,Bowman,Bowman,319,A.J. Pierzynski,
1998,Bowman,Bowman,320,Scott Randall,
1998,Bowman,Bowman,321,Damian Sapp,
1998,Bowman,Bowman,322,Eddie Yarnall,RC
1998,Bowman,Bowman,323,Luke Allen,RC
1998,Bowman,Bowman,324,J.D. Smart,
1998,Bowman,Bowman,325,Willie Martinez,
1998,Bowman,Bowman,326,Alex Ramirez,
1998,Bowman,Bowman,327,Eric DuBose,RC
1998,Bowman,Bowman,328,Kevin Witt,
1998,Bowman,Bowman,329,Dan McKinley,RC
1998,Bowman,Bowman,330,Cliff Politte,
1998,Bowman,Bowman,331,Vladimir Nunez,
1998,Bowman,Bowman,332,John Halama,RC
1998,Bowman,Bowman,333,Nerio Rodriguez,
1998,Bowman,Bowman,334,Desi Relaford,
1998,Bowman,Bowman,335,Robinson Checo,ROO
1998,Bowman,Bowman,336,John Nicholson,
1998,Bowman,Bowman,337,Tom LaRosa,RC
1998,Bowman,Bowman,338,Kevin Nicholson,RC
1998,Bowman,Bowman,339,Javier Vazquez,
1998,Bowman,Bowman,340,A.J. Zapp,
1998,Bowman,Bowman,341,Tom Evans,
1998,Bowman,Bowman,342,Kerry Robinson,
1998,Bowman,Bowman,343,Gabe Gonzalez,RC
1998,Bowman,Bowman,344,Ralph Milliard,
1998,Bowman,Bowman,345,Enrique Wilson,
1998,Bowman,Bowman,346,Elvin Hernandez,
1998,Bowman,Bowman,347,Mike Lincoln,RC
1998,Bowman,Bowman,348,Cesar King,RC
1998,Bowman,Bowman,349,Cristian Guzman,RC
1998,Bowman,Bowman,350,Donzell McDonald,
1998,Bowman,Bowman,351,Jim Parque,RC
1998,Bowman,Bowman,352,Mike Saipe,RC
1998,Bowman,Bowman,353,Carlos Febles,RC
1998,Bowman,Bowman,354,Dernell Stenson,RC
1998,Bowman,Bowman,355,Mark Osborne,RC
1998,Bowman,Bowman,356,Odalis Perez,RC
1998,Bowman,Bowman,357,Jason Dewey,RC
1998,Bowman,Bowman,358,Joe Fontenot,
1998,Bowman,Bowman,359,Jason Grilli,RC
1998,Bowman,Bowman,360,Kevin Haverbusch,RC
1998,Bowman,Bowman,361,Jay Yennaco,RC
1998,Bowman,Bowman,362,Brian Buchanan,
1998,Bowman,Bowman,363,John Barnes,
1998,Bowman,Bowman,364,Chris Fussell,
1998,Bowman,Bowman,365,Kevin Gibbs,RC
1998,Bowman,Bowman,366,Joe Lawrence,
1998,Bowman,Bowman,367,DaRond Stovall,
1998,Bowman,Bowman,368,Brian Fuentes,RC
1998,Bowman,Bowman,369,Jimmy Anderson,
1998,Bowman,Bowman,370,Lariel Gonzalez,RC
1998,Bowman,Bowman,371,Scott Williamson,RC
1998,Bowman,Bowman,372,Milton Bradley,
1998,Bowman,Bowman,373,Jason Halper,RC
1998,Bowman,Bowman,374,Brent Billingsley,RC
1998,Bowman,Bowman,375,Joe DePastino,RC
1998,Bowman,Bowman,376,Jake Westbrook,
1998,Bowman,Bowman,377,Octavio Dotel,
1998,Bowman,Bowman,378,Jason Williams,RC
1998,Bowman,Bowman,379,Julio Ramirez,RC
1998,Bowman,Bowman,380,Seth Greisinger,
1998,Bowman,Bowman,381,Mike Judd,RC
1998,Bowman,Bowman,382,Ben Ford,RC
1998,Bowman,Bowman,383,Tom Bennett,RC
1998,Bowman,Bowman,384,Adam Butler,RC
1998,Bowman,Bowman,385,Wade Miller,RC
1998,Bowman,Bowman,386,Kyle Peterson,RC
1998,Bowman,Bowman,387,Tommy Peterman,RC
1998,Bowman,Bowman,388,Onan Masaoka,
1998,Bowman,Bowman,389,Jason Rakers,RC
1998,Bowman,Bowman,390,Rafael Medina,
1998,Bowman,Bowman,391,Luis Lopez,RC
1998,Bowman,Bowman,392,Jeff Yoder,
1998,Bowman,Bowman,393,Vance Wilson,RC
1998,Bowman,Bowman,394,Fernando Seguignol,RC
1998,Bowman,Bowman,395,Ron Wright,
1998,Bowman,Bowman,396,Ruben Mateo,RC
1998,Bowman,Bowman,397,Steve Lomasney,RC
1998,Bowman,Bowman,398,Damian Jackson,
1998,Bowman,Bowman,399,Mike Jerzembeck,RC
1998,Bowman,Bowman,400,Luis Rivas,RC
1998,Bowman,Bowman,401,Kevin Burford,RC
1998,Bowman,Bowman,402,Glenn Davis,
1998,Bowman,Bowman,403,Robert Luce,RC
1998,Bowman,Bowman,404,Cole Liniak,
1998,Bowman,Bowman,405,Matt LeCroy,RC
1998,Bowman,Bowman,406,Jeremy Giambi,RC
1998,Bowman,Bowman,407,Shawn Chacon,
1998,Bowman,Bowman,408,Dewayne Wise,RC
1998,Bowman,Bowman,409,Steve Woodard,
1998,Bowman,Bowman,410,Francisco Cordero,RC
1998,Bowman,Bowman,411,Damon Minor,RC
1998,Bowman,Bowman,412,Lou Collier,
1998,Bowman,Bowman,413,Justin Towle,
1998,Bowman,Bowman,414,Juan LeBron,
1998,Bowman,Bowman,415,Michael Coleman,ROO
1998,Bowman,Bowman,416,Felix Rodriguez,
1998,Bowman,Bowman,417,Paul Ah Yat,RC
1998,Bowman,Bowman,418,Kevin Barker,RC
1998,Bowman,Bowman,419,Brian Meadows,
1998,Bowman,Bowman,420,Darnell McDonald,RC
1998,Bowman,Bowman,421,Matt Kinney,RC
1998,Bowman,Bowman,422,Mike Vavrek,RC
1998,Bowman,Bowman,423,Courtney Duncan,RC
1998,Bowman,Bowman,424,Kevin Millar,RC
1998,Bowman,Bowman,425,Ruben Rivera,
1998,Bowman,Bowman,426,Steve Shoemaker,RC
1998,Bowman,Bowman,427,Dan Reichert,RC
1998,Bowman,Bowman,428,Carlos Lee,RC
1998,Bowman,Bowman,429,Rod Barajas,
1998,Bowman,Bowman,430,Pablo Ozuna,RC
1998,Bowman,Bowman,431,Todd Belitz,RC
1998,Bowman,Bowman,432,Sidney Ponson,
1998,Bowman,Bowman,433,Steve Carver,RC
1998,Bowman,Bowman,434,Esteban Yan,RC
1998,Bowman,Bowman,435,Cedrick Bowers,ROO
1998,Bowman,Bowman,436,Marlon Anderson,
1998,Bowman,Bowman,437,Carl Pavano,
1998,Bowman,Bowman,438,Jae Weong Seo,"RC, UER: Middle name misspelled ""Wong"" on front and back"
1998,Bowman,Bowman,439,Jose Taveras,RC
1998,Bowman,Bowman,440,Matt Anderson,RC
1998,Bowman,Bowman,441,Darron Ingram,RC
1998,Donruss,Donruss,1,Paul Molitor,
1998,Donruss,Donruss,2,Juan Gonzalez,
1998,Donruss,Donruss,3,Darryl Kile,
1998,Donruss,Donruss,4,Randy Johnson,
1998,Donruss,Donruss,5,Tom Glavine,
1998,Donruss,Donruss,6,Pat Hentgen,
1998,Donruss,Donruss,7,David Justice,
1998,Donruss,Donruss,8,Kevin Brown,
1998,Donruss,Donruss,9,Mike Mussina,
1998,Donruss,Donruss,10,Ken Caminiti,
1998,Donruss,Donruss,11,Todd Hundley,
1998,Donruss,Donruss,12,Frank Thomas,
1998,Donruss,Donruss,13,Ray Lankford,
1998,Donruss,Donruss,14,Justin Thompson,
1998,Donruss,Donruss,15,Jason Dickson,
1998,Donruss,Donruss,16,Kenny Lofton,
1998,Donruss,Donruss,17,Ivan Rodriguez,
1998,Donruss,Donruss,18,Pedro Martinez,
1998,Donruss,Donruss,19,Brady Anderson,
1998,Donruss,Donruss,20,Barry Larkin,
1998,Donruss,Donruss,21,Chipper Jones,
1998,Donruss,Donruss,22,Tony Gwynn,
1998,Donruss,Donruss,23,Roger Clemens,
1998,Donruss,Donruss,24,Sandy Alomar Jr.,
1998,Donruss,Donruss,25,Tino Martinez,
1998,Donruss,Donruss,26,Jeff Bagwell,
1998,Donruss,Donruss,27,Shawn Estes,
1998,Donruss,Donruss,28,Ken Griffey Jr.,
1998,Donruss,Donruss,29,Javy Lopez,
1998,Donruss,Donruss,30,Denny Neagle,
1998,Donruss,Donruss,31,Mike Piazza,
1998,Donruss,Donruss,32,Andres Galarraga,
1998,Donruss,Donruss,33,Larry Walker,
1998,Donruss,Donruss,34,Alex Rodriguez,
1998,Donruss,Donruss,35,Greg Maddux,
1998,Donruss,Donruss,36,Albert Belle,
1998,Donruss,Donruss,37,Barry Bonds,
1998,Donruss,Donruss,38,Mo Vaughn,
1998,Donruss,Donruss,39,Kevin Appier,
1998,Donruss,Donruss,40,Wade Boggs,
1998,Donruss,Donruss,41,Garret Anderson,
1998,Donruss,Donruss,42,Jeffrey Hammonds,
1998,Donruss,Donruss,43,Marquis Grissom,
1998,Donruss,Donruss,44,Jim Edmonds,
1998,Donruss,Donruss,45,Brian Jordan,
1998,Donruss,Donruss,46,Raul Mondesi,
1998,Donruss,Donruss,47,John Valentin,
1998,Donruss,Donruss,48,Brad Radke,
1998,Donruss,Donruss,49,Ismael Valdes,
1998,Donruss,Donruss,50,Matt Stairs,
1998,Donruss,Donruss,51,Matt Williams,
1998,Donruss,Donruss,52,Reggie Jefferson,
1998,Donruss,Donruss,53,Alan Benes,
1998,Donruss,Donruss,54,Charles Johnson,
1998,Donruss,Donruss,55,Chuck Knoblauch,
1998,Donruss,Donruss,56,Edgar Martinez,
1998,Donruss,Donruss,57,Nomar Garciaparra,
1998,Donruss,Donruss,58,Craig Biggio,
1998,Donruss,Donruss,59,Bernie Williams,
1998,Donruss,Donruss,60,David Cone,
1998,Donruss,Donruss,61,Cal Ripken Jr.,
1998,Donruss,Donruss,62,Mark McGwire,
1998,Donruss,Donruss,63,Roberto Alomar,
1998,Donruss,Donruss,64,Fred McGriff,
1998,Donruss,Donruss,65,Eric Karros,
1998,Donruss,Donruss,66,Robin Ventura,
1998,Donruss,Donruss,67,Darin Erstad,
1998,Donruss,Donruss,68,Michael Tucker,
1998,Donruss,Donruss,69,Jim Thome,
1998,Donruss,Donruss,70,Mark Grace,
1998,Donruss,Donruss,71,Lou Collier,ROO
1998,Donruss,Donruss,72,Karim Garcia,
1998,Donruss,Donruss,73,Alex Fernandez,
1998,Donruss,Donruss,74,J.T. Snow,
1998,Donruss,Donruss,75,Reggie Sanders,
1998,Donruss,Donruss,76,John Smoltz,
1998,Donruss,Donruss,77,Tim Salmon,
1998,Donruss,Donruss,78,Paul O'Neill,
1998,Donruss,Donruss,79,Vinny Castilla,
1998,Donruss,Donruss,80,Rafael Palmeiro,
1998,Donruss,Donruss,81,Jaret Wright,
1998,Donruss,Donruss,82,Jay Buhner,
1998,Donruss,Donruss,83,Brett Butler,
1998,Donruss,Donruss,84,Todd Greene,
1998,Donruss,Donruss,85,Scott Rolen,
1998,Donruss,Donruss,86,Sammy Sosa,
1998,Donruss,Donruss,87,Jason Giambi,
1998,Donruss,Donruss,88,Carlos Delgado,
1998,Donruss,Donruss,89,Deion Sanders,
1998,Donruss,Donruss,90,Wilton Guerrero,
1998,Donruss,Donruss,91,Andy Pettitte,
1998,Donruss,Donruss,92,Brian Giles,
1998,Donruss,Donruss,93,Dmitri Young,
1998,Donruss,Donruss,94,Ron Coomer,
1998,Donruss,Donruss,95,Mike Cameron,
1998,Donruss,Donruss,96,Edgardo Alfonzo,
1998,Donruss,Donruss,97,Jimmy Key,
1998,Donruss,Donruss,98,Ryan Klesko,
1998,Donruss,Donruss,99,Andy Benes,
1998,Donruss,Donruss,100,Derek Jeter,
1998,Donruss,Donruss,101,Jeff Fassero,
1998,Donruss,Donruss,102,Neifi Perez,
1998,Donruss,Donruss,103,Hideo Nomo,
1998,Donruss,Donruss,104,Andruw Jones,
1998,Donruss,Donruss,105,Todd Helton,ROO
1998,Donruss,Donruss,106,Livan Hernandez,ROO
1998,Donruss,Donruss,107,Brett Tomko,
1998,Donruss,Donruss,108,Shannon Stewart,
1998,Donruss,Donruss,109,Bartolo Colon,
1998,Donruss,Donruss,110,Matt Morris,
1998,Donruss,Donruss,111,Miguel Tejada,ROO
1998,Donruss,Donruss,112,Pokey Reese,
1998,Donruss,Donruss,113,Fernando Tatis,ROO
1998,Donruss,Donruss,114,Todd Dunwoody,
1998,Donruss,Donruss,115,Jose Cruz Jr.,
1998,Donruss,Donruss,116,Chan Ho Park,
1998,Donruss,Donruss,117,Kevin Young,
1998,Donruss,Donruss,118,Rickey Henderson,
1998,Donruss,Donruss,119,Hideki Irabu,
1998,Donruss,Donruss,120,Francisco Cordova,
1998,Donruss,Donruss,121,Al Martin,
1998,Donruss,Donruss,122,Tony Clark,
1998,Donruss,Donruss,123,Curt Schilling,
1998,Donruss,Donruss,124,Rusty Greer,
1998,Donruss,Donruss,125,Jose Canseco,
1998,Donruss,Donruss,126,Edgar Renteria,
1998,Donruss,Donruss,127,Todd Walker,
1998,Donruss,Donruss,128,Wally Joyner,
1998,Donruss,Donruss,129,Bill Mueller,
1998,Donruss,Donruss,130,Jose Guillen,
1998,Donruss,Donruss,131,Manny Ramirez,
1998,Donruss,Donruss,132,Bobby Higginson,
1998,Donruss,Donruss,133,Kevin Orie,
1998,Donruss,Donruss,134,Will Clark,
1998,Donruss,Donruss,135,Dave Nilsson,
1998,Donruss,Donruss,136,Jason Kendall,
1998,Donruss,Donruss,137,Ivan Cruz,ROO
1998,Donruss,Donruss,138,Gary Sheffield,
1998,Donruss,Donruss,139,Bubba Trammell,ROO
1998,Donruss,Donruss,140,Vladimir Guerrero,
1998,Donruss,Donruss,141,Dennis Reyes,ROO
1998,Donruss,Donruss,142,Bobby Bonilla,
1998,Donruss,Donruss,143,Ruben Rivera,
1998,Donruss,Donruss,144,Ben Grieve,ROO
1998,Donruss,Donruss,145,Moises Alou,
1998,Donruss,Donruss,146,Tony Womack,
1998,Donruss,Donruss,147,Eric Young,
1998,Donruss,Donruss,148,Paul Konerko,ROO
1998,Donruss,Donruss,149,Dante Bichette,
1998,Donruss,Donruss,150,Joe Carter,
1998,Donruss,Donruss,151,Rondell White,
1998,Donruss,Donruss,152,Chris Holt,
1998,Donruss,Donruss,153,Shawn Green,
1998,Donruss,Donruss,154,Mark Grudzielanek,"UER: Last name on back missing ""G"""
1998,Donruss,Donruss,155,Jermaine Dye,
1998,Donruss,Donruss,156,Ken Griffey Jr.,FC
1998,Donruss,Donruss,157,Frank Thomas,FC
1998,Donruss,Donruss,158,Chipper Jones,FC
1998,Donruss,Donruss,159,Mike Piazza,FC
1998,Donruss,Donruss,160,Cal Ripken Jr.,FC
1998,Donruss,Donruss,161,Greg Maddux,FC
1998,Donruss,Donruss,162,Juan Gonzalez,FC
1998,Donruss,Donruss,163,Alex Rodriguez,FC
1998,Donruss,Donruss,164,Mark McGwire,FC
1998,Donruss,Donruss,165,Derek Jeter,FC
1998,Donruss,Donruss,166,Larry Walker,CL Checklist
1998,Donruss,Donruss,167,Tony Gwynn,CL Checklist
1998,Donruss,Donruss,168,Tino Martinez,CL Checklist
1998,Donruss,Donruss,169,Scott Rolen,CL Checklist
1998,Donruss,Donruss,170,Nomar Garciaparra,CL Checklist
1998,Donruss,Donruss,171,Mike Sweeney,
1998,Donruss,Donruss,172,Dustin Hermanson,
1998,Donruss,Donruss,173,Darren Dreifort,
1998,Donruss,Donruss,174,Ron Gant,
1998,Donruss,Donruss,175,Todd Hollandsworth,
1998,Donruss,Donruss,176,John Jaha,
1998,Donruss,Donruss,177,Kerry Wood,ROO
1998,Donruss,Donruss,178,Chris Stynes,
1998,Donruss,Donruss,179,Kevin Elster,
1998,Donruss,Donruss,180,Derek Bell,
1998,Donruss,Donruss,181,Darryl Strawberry,
1998,Donruss,Donruss,182,Damion Easley,
1998,Donruss,Donruss,183,Jeff Cirillo,
1998,Donruss,Donruss,184,John Thomson,ROO
1998,Donruss,Donruss,185,Dan Wilson,
1998,Donruss,Donruss,186,Jay Bell,
