Year,Brand,Set,Card Number,Player,Notes
1980,Topps,Topps,605,Terry Forster,
1980,Topps,Topps,606,John McNamara,Cincinnati Reds Team Checklist
1980,Topps,Topps,607,Woodie Fryman,
1980,Topps,Topps,608,Alan Bannister,
1980,Topps,Topps,609,Ron Reed,
1980,Topps,Topps,610,Willie Stargell,
1980,Topps,Topps,611,Jerry Garvin,
1980,Topps,Topps,612,Cliff Johnson,
1980,Topps,Topps,613,Randy Stein,
1980,Topps,Topps,614,John Hiller,
1980,Topps,Topps,615,Doug DeCinces,
1980,Topps,Topps,616,Gene Richards,
1980,Topps,Topps,617,Joaquin Andujar,
1980,Topps,Topps,618,Bob Montgomery,
1980,Topps,Topps,619,Sergio Ferrer,
1980,Topps,Topps,620,Richie Zisk,
1980,Topps,Topps,621,Bobby Grich,
1980,Topps,Topps,622,Mario Soto,
1980,Topps,Topps,623,Gorman Thomas,
1980,Topps,Topps,624,Lerrin LaGrow,
1980,Topps,Topps,625,Chris Chambliss,
1980,Topps,Topps,626,Sparky Anderson,Detroit Tigers Team Checklist
1980,Topps,Topps,627,Pedro Borbon,
1980,Topps,Topps,628,Doug Capilla,
1980,Topps,Topps,629,Jim Todd,
1980,Topps,Topps,630,Larry Bowa,
1980,Topps,Topps,631,Mark Littell,
1980,Topps,Topps,632,Barry Bonnell,
1980,Topps,Topps,633,Bob Apodaca,
1980,Topps,Topps,634,Glenn Borgmann,
1980,Topps,Topps,635,John Candelaria,
1980,Topps,Topps,636,Toby Harrah,
1980,Topps,Topps,637,Joe Simpson,
1980,Topps,Topps,638,Mark Clear,Rookie Card
1980,Topps,Topps,639,Larry Biittner,
1980,Topps,Topps,640,Mike Flanagan,
1980,Topps,Topps,641,Ed Kranepool,
1980,Topps,Topps,642,Ken Forsch,
1980,Topps,Topps,643,John Mayberry,
1980,Topps,Topps,644,Charlie Hough,
1980,Topps,Topps,645,Rick Burleson,
1980,Topps,Topps,646,Checklist (606 - 726),
1980,Topps,Topps,647,Milt May,
1980,Topps,Topps,648,Roy White,
1980,Topps,Topps,649,Tom Griffin,
1980,Topps,Topps,650,Joe Morgan,
1980,Topps,Topps,651,Rollie Fingers,
1980,Topps,Topps,652,Mario Mendoza,
1980,Topps,Topps,653,Stan Bahnsen,
1980,Topps,Topps,654,Bruce Boisclair,
1980,Topps,Topps,655,Tug McGraw,
1980,Topps,Topps,656,Larvell Blanks,
1980,Topps,Topps,657,Dave Edwards,
1980,Topps,Topps,658,Chris Knapp,
1980,Topps,Topps,659,George Bamberger,Milwaukee Brewers Team Checklist
1980,Topps,Topps,660,Rusty Staub,
1980,Topps,Topps,661,Mark Corey,Baltimore Orioles Future Stars
1980,Topps,Topps,662,Joel Finch,Boston Red Sox Future Stars
1980,Topps,Topps,663,Ralph Botting,California Angels Future Stars
1980,Topps,Topps,664,Mike Colbern,Chicago White Sox Future Stars
1980,Topps,Topps,665,Larry Andersen,Cleveland Indians Future Stars
1980,Topps,Topps,666,Mike Chris,Detroit Tigers Future Stars
1980,Topps,Topps,667,Renie Martin,Kansas City Royals Future Stars
1980,Topps,Topps,668,Dan Boitano,Milwaukee Brewers Future Stars
1980,Topps,Topps,669,Dan Graham,Minnesota Twins Future Stars
1980,Topps,Topps,670,Bobby Brown,New York Yankees Future Stars
1980,Topps,Topps,671,Derek Bryant,Oakland A's Future Stars
1980,Topps,Topps,672,Charlie Beamon,Seattle Mariners Future Stars
1980,Topps,Topps,673,Brian Allard,Texas Rangers Future Stars
1980,Topps,Topps,674,Butch Edge,Toronto Blue Jays Future Stars
1980,Topps,Topps,675,Bruce Benedict,Atlanta Braves Future Stars
1980,Topps,Topps,676,Dave Geisel,Chicago Cubs Future Stars
1980,Topps,Topps,677,Arturo DeFreites,Cincinnati Reds Future Stars
1980,Topps,Topps,678,Reggie Baldwin,Houston Astros Future Stars
1980,Topps,Topps,679,Joe Beckwith,Los Angeles Dodgers Future Stars
1980,Topps,Topps,680,Tony Bernazard,Montreal Expos Future Stars
1980,Topps,Topps,681,Dan Norman,New York Mets Future Stars
1980,Topps,Topps,682,Ramon Aviles,Philadelphia Phillies Future Stars
1980,Topps,Topps,683,Doe Boyland,Pittsburgh Pirates Future Stars
1980,Topps,Topps,684,George Frazier,St. Louis Cardinals Future Stars
1980,Topps,Topps,685,Tim Flannery,San Diego Padres Future Stars
1980,Topps,Topps,686,Greg Johnston,San Francisco Giants Future Stars
1980,Topps,Topps,687,Mike Heath,
1980,Topps,Topps,688,Steve Stone,
1980,Topps,Topps,689,Don Zimmer,Boston Red Sox Team Checklist
1980,Topps,Topps,690,Tommy John,
1980,Topps,Topps,691,Ivan DeJesus,
1980,Topps,Topps,692,Rawly Eastwick,
1980,Topps,Topps,693,Craig Kusick,
1980,Topps,Topps,694,Jim Rooker,
1980,Topps,Topps,695,Reggie Smith,
1980,Topps,Topps,696,Julio Gonzalez,
1980,Topps,Topps,697,David Clyde,
1980,Topps,Topps,698,Oscar Gamble,
1980,Topps,Topps,699,Floyd Bannister,
1980,Topps,Topps,700,Rod Carew,
1980,Topps,Topps,701,Ken Oberkfell,Rookie Card
1980,Topps,Topps,702,Ed Farmer,
1980,Topps,Topps,703,Otto Velez,
1980,Topps,Topps,704,Gene Tenace,
1980,Topps,Topps,705,Freddie Patek,
1980,Topps,Topps,706,Tippy Martinez,
1980,Topps,Topps,707,Elliott Maddox,
1980,Topps,Topps,708,Bobby Tolan,
1980,Topps,Topps,709,Pat Underwood,Rookie Card
1980,Topps,Topps,710,Graig Nettles,
1980,Topps,Topps,711,Bob Galasso,Rookie Card
1980,Topps,Topps,712,Rodney Scott,
1980,Topps,Topps,713,Terry Whitfield,
1980,Topps,Topps,714,Fred Norman,
1980,Topps,Topps,715,Sal Bando,
1980,Topps,Topps,716,Lynn McGlothen,
1980,Topps,Topps,717,Mickey Klutts,
1980,Topps,Topps,718,Greg Gross,
1980,Topps,Topps,719,Don Robinson,
1980,Topps,Topps,720,Carl Yastrzemski,
1980,Topps,Topps,721,Paul Hartzell,
1980,Topps,Topps,722,Jose Cruz,
1980,Topps,Topps,723,Shane Rawley,
1980,Topps,Topps,724,Jerry White,
1980,Topps,Topps,725,Rick Wise,
1980,Topps,Topps,726,Steve Yeager,
1980,Topps,Topps Superstar 5x7 Photos,1,Willie Stargell,
1980,Topps,Topps Superstar 5x7 Photos,2,Mike Schmidt,
1980,Topps,Topps Superstar 5x7 Photos,3,Johnny Bench,
1980,Topps,Topps Superstar 5x7 Photos,4,Jim Palmer,
1980,Topps,Topps Superstar 5x7 Photos,5,Jim Rice,
1980,Topps,Topps Superstar 5x7 Photos,6,Reggie Jackson,
1980,Topps,Topps Superstar 5x7 Photos,7,Ron Guidry,
1980,Topps,Topps Superstar 5x7 Photos,8,Lee Mazzilli,
1980,Topps,Topps Superstar 5x7 Photos,9,Don Baylor,
1980,Topps,Topps Superstar 5x7 Photos,10,Fred Lynn,
1980,Topps,Topps Superstar 5x7 Photos,11,Ken Singleton,
1980,Topps,Topps Superstar 5x7 Photos,12,Rod Carew,
1980,Topps,Topps Superstar 5x7 Photos,13,Steve Garvey,
1980,Topps,Topps Superstar 5x7 Photos,14,George Brett,
1980,Topps,Topps Superstar 5x7 Photos,15,Tom Seaver,
1980,Topps,Topps Superstar 5x7 Photos,16,Dave Kingman,
1980,Topps,Topps Superstar 5x7 Photos,17,Dave Parker,
1980,Topps,Topps Superstar 5x7 Photos,18,Dave Winfield,
1980,Topps,Topps Superstar 5x7 Photos,19,Pete Rose,
1980,Topps,Topps Superstar 5x7 Photos,20,Nolan Ryan,
1980,Topps,Topps Superstar 5x7 Photos,21,Graig Nettles,
1980,Topps,Topps Superstar 5x7 Photos,22,Carl Yastrzemski,
1980,Topps,Topps Superstar 5x7 Photos,23,Tommy John,
1980,Topps,Topps Superstar 5x7 Photos,24,George Foster,
1980,Topps,Topps Superstar 5x7 Photos,25,J.R. Richard,
1980,Topps,Topps Superstar 5x7 Photos,26,Keith Hernandez,
1980,Topps,Topps Superstar 5x7 Photos,27,Bob Horner,
1980,Topps,Topps Superstar 5x7 Photos,28,Eddie Murray,
1980,Topps,Topps Superstar 5x7 Photos,29,Steve Kemp,
1980,Topps,Topps Superstar 5x7 Photos,30,Gorman Thomas,
1980,Topps,Topps Superstar 5x7 Photos,31,Sixto Lezcano,
1980,Topps,Topps Superstar 5x7 Photos,32,Bruce Sutter,
1980,Topps,Topps Superstar 5x7 Photos,33,Cecil Cooper,
1980,Topps,Topps Superstar 5x7 Photos,34,Larry Bowa,
1980,Topps,Topps Superstar 5x7 Photos,35,Al Oliver,
1980,Topps,Topps Superstar 5x7 Photos,36,Ted Simmons,
1980,Topps,Topps Superstar 5x7 Photos,37,Garry Templeton,
1980,Topps,Topps Superstar 5x7 Photos,38,Jerry Koosman,
1980,Topps,Topps Superstar 5x7 Photos,39,Darrell Porter,
1980,Topps,Topps Superstar 5x7 Photos,40,Roy Smalley,
1980,Topps,Topps Superstar 5x7 Photos,41,Craig Swan,
1980,Topps,Topps Superstar 5x7 Photos,42,Jason Thompson,
1980,Topps,Topps Superstar 5x7 Photos,43,Andre Thornton,
1980,Topps,Topps Superstar 5x7 Photos,44,Rick Manning,
1980,Topps,Topps Superstar 5x7 Photos,45,Kent Tekulve,
1980,Topps,Topps Superstar 5x7 Photos,46,Phil Niekro,
1980,Topps,Topps Superstar 5x7 Photos,47,Buddy Bell,
1980,Topps,Topps Superstar 5x7 Photos,48,Randy Jones,
1980,Topps,Topps Superstar 5x7 Photos,49,Brian Downing,
1980,Topps,Topps Superstar 5x7 Photos,50,Amos Otis,
1980,Topps,Topps Superstar 5x7 Photos,51,Rick Bosetti,
1980,Topps,Topps Superstar 5x7 Photos,52,Gary Carter,
1980,Topps,Topps Superstar 5x7 Photos,53,Larry Parrish,
1980,Topps,Topps Superstar 5x7 Photos,54,Jack Clark,
1980,Topps,Topps Superstar 5x7 Photos,55,Bruce Bochte,
1980,Topps,Topps Superstar 5x7 Photos,56,Cesar Cedeno,
1980,Topps,Topps Superstar 5x7 Photos,57,Chet Lemon,
1980,Topps,Topps Superstar 5x7 Photos,58,Dave Revering,
1980,Topps,Topps Superstar 5x7 Photos,59,Vida Blue,
1980,Topps,Topps Superstar 5x7 Photos,60,Davey Lopes,
1981,Topps,Topps,1,George Brett,Batting Leaders
1981,Topps,Topps,2,Reggie Jackson,Home Run Leaders
1981,Topps,Topps,3,Cecil Cooper,Runs Batted In Leaders
1981,Topps,Topps,4,Rickey Henderson,Stolen Base Leaders
1981,Topps,Topps,5,Steve Carlton,Victory Leaders
1981,Topps,Topps,6,Len Barker,Strikeout Leaders
1981,Topps,Topps,7,Don Sutton,ERA Leaders
1981,Topps,Topps,8,Dan Quisenberry,Leading Firemen
1981,Topps,Topps,9,Pete LaCock,
1981,Topps,Topps,10,Mike Flanagan,
1981,Topps,Topps,11,Jim Wohlford,
1981,Topps,Topps,12,Mark Clear,
1981,Topps,Topps,13,Joe Charboneau,
1981,Topps,Topps,14,John Tudor,
1981,Topps,Topps,15,Larry Parrish,
1981,Topps,Topps,16,Ron Davis,
1981,Topps,Topps,17,Cliff Johnson,
1981,Topps,Topps,18,Glenn Adams,
1981,Topps,Topps,19,Jim Clancy,
1981,Topps,Topps,20,Jeff Burroughs,
1981,Topps,Topps,21,Ron Oester,
1981,Topps,Topps,22,Danny Darwin,
1981,Topps,Topps,23,Alex Trevino,
1981,Topps,Topps,24,Don Stanhouse,
1981,Topps,Topps,25,Sixto Lezcano,
1981,Topps,Topps,26,U.L. Washington,
1981,Topps,Topps,27,Champ Summers,
1981,Topps,Topps,28,Enrique Romo,
1981,Topps,Topps,29,Gene Tenace,
1981,Topps,Topps,30,Jack Clark,
1981,Topps,Topps,31,Checklist 1-121,
1981,Topps,Topps,32,Ken Oberkfell,
1981,Topps,Topps,33,Rick Honeycutt,
1981,Topps,Topps,34,Aurelio Rodriguez,
1981,Topps,Topps,35,Mitchell Page,
1981,Topps,Topps,36,Ed Farmer,
1981,Topps,Topps,37,Gary Roenicke,
1981,Topps,Topps,38,Win Remmerswaal,
1981,Topps,Topps,39,Tom Veryzer,
1981,Topps,Topps,40,Tug McGraw,
1981,Topps,Topps,41,Bob Babcock,Rangers Future Stars
1981,Topps,Topps,42,Jerry White,
1981,Topps,Topps,43,Jose Morales,
1981,Topps,Topps,44,Larry McWilliams,
1981,Topps,Topps,45,Enos Cabell,
1981,Topps,Topps,46,Rick Bosetti,
1981,Topps,Topps,47,Ken Brett,
1981,Topps,Topps,48,Dave Skaggs,
1981,Topps,Topps,49,Bob Shirley,
1981,Topps,Topps,50,Davey Lopes,
1981,Topps,Topps,51,Bill Robinson,
1981,Topps,Topps,52,Hector Cruz,
1981,Topps,Topps,53,Kevin Saucier,
1981,Topps,Topps,54,Ivan DeJesus,
1981,Topps,Topps,55,Mike Norris,
1981,Topps,Topps,56,Buck Martinez,
1981,Topps,Topps,57,Dave Roberts,
1981,Topps,Topps,58,Joel Youngblood,
1981,Topps,Topps,59,Dan Petry,
1981,Topps,Topps,60,Willie Randolph,
1981,Topps,Topps,61,Butch Wynegar,
1981,Topps,Topps,62,Joe Pettini,
1981,Topps,Topps,63,Steve Renko,
1981,Topps,Topps,64,Brian Asselstine,
1981,Topps,Topps,65,Scott McGregor,
1981,Topps,Topps,66,Manny Castillo,Royals Future Stars
1981,Topps,Topps,67,Ken Kravec,
1981,Topps,Topps,68,Matt Alexander,
1981,Topps,Topps,69,Ed Halicki,
1981,Topps,Topps,70,Al Oliver,
1981,Topps,Topps,71,Hal Dues,
1981,Topps,Topps,72,Barry Evans,
1981,Topps,Topps,73,Doug Bair,
1981,Topps,Topps,74,Mike Hargrove,
1981,Topps,Topps,75,Reggie Smith,
1981,Topps,Topps,76,Mario Mendoza,
1981,Topps,Topps,77,Mike Barlow,
1981,Topps,Topps,78,Steve Dillard,
1981,Topps,Topps,79,Bruce Robbins,
1981,Topps,Topps,80,Rusty Staub,
1981,Topps,Topps,81,Dave Stapleton,
1981,Topps,Topps,82,Alan Knicely,Astros Future Stars
1981,Topps,Topps,83,Mike Proly,
1981,Topps,Topps,84,Johnnie LeMaster,
1981,Topps,Topps,85,Mike Caldwell,
1981,Topps,Topps,86,Wayne Gross,
1981,Topps,Topps,87,Rick Camp,
1981,Topps,Topps,88,Joe Lefebvre,
1981,Topps,Topps,89,Darrell Jackson,
1981,Topps,Topps,90,Bake McBride,
1981,Topps,Topps,91,Tim Stoddard,
1981,Topps,Topps,92,Mike Easler,
1981,Topps,Topps,93,Ed Glynn,
1981,Topps,Topps,94,Harry Spilman,
1981,Topps,Topps,95,Jim Sundberg,
1981,Topps,Topps,96,Dave Beard,A's Future Stars
1981,Topps,Topps,97,Chris Speier,
1981,Topps,Topps,98,Clint Hurdle,
1981,Topps,Topps,99,Eric Wilkins,
1981,Topps,Topps,100,Rod Carew,
1981,Topps,Topps,101,Benny Ayala,
1981,Topps,Topps,102,Dave Tobik,
1981,Topps,Topps,103,Jerry Martin,
1981,Topps,Topps,104,Terry Forster,
1981,Topps,Topps,105,Jose Cruz,
1981,Topps,Topps,106,Don Money,
1981,Topps,Topps,107,Rich Wortham,
1981,Topps,Topps,108,Bruce Benedict,
1981,Topps,Topps,109,Mike Scott,
1981,Topps,Topps,110,Carl Yastrzemski,
1981,Topps,Topps,111,Greg Minton,
1981,Topps,Topps,112,Rusty Kuntz,White Sox Future Stars
1981,Topps,Topps,113,Mike Phillips,
1981,Topps,Topps,114,Tom Underwood,
1981,Topps,Topps,115,Roy Smalley,
1981,Topps,Topps,116,Joe Simpson,
1981,Topps,Topps,117,Pete Falcone,
1981,Topps,Topps,118,Kurt Bevacqua,
1981,Topps,Topps,119,Tippy Martinez,
1981,Topps,Topps,120,Larry Bowa,
1981,Topps,Topps,121,Larry Harlow,
1981,Topps,Topps,122,John Denny,
1981,Topps,Topps,123,Al Cowens,
1981,Topps,Topps,124,Jerry Garvin,
1981,Topps,Topps,125,Andre Dawson,
1981,Topps,Topps,126,Charlie Leibrandt,
1981,Topps,Topps,127,Rudy Law,
1981,Topps,Topps,128,Gary Allenson,
1981,Topps,Topps,129,Art Howe,
1981,Topps,Topps,130,Larry Gura,
1981,Topps,Topps,131,Keith Moreland,
1981,Topps,Topps,132,Tommy Boggs,
1981,Topps,Topps,133,Jeff Cox,
1981,Topps,Topps,134,Steve Mura,
1981,Topps,Topps,135,Gorman Thomas,
1981,Topps,Topps,136,Doug Capilla,
1981,Topps,Topps,137,Hosken Powell,
1981,Topps,Topps,138,Richard Dotson,
1981,Topps,Topps,139,Oscar Gamble,
1981,Topps,Topps,140,Bob Forsch,
1981,Topps,Topps,141,Miguel Dilone,
1981,Topps,Topps,142,Jackson Todd,
1981,Topps,Topps,143,Dan Meyer,
1981,Topps,Topps,144,Allen Ripley,
1981,Topps,Topps,145,Mickey Rivers,
1981,Topps,Topps,146,Bobby Castillo,
1981,Topps,Topps,147,Dale Berra,
1981,Topps,Topps,148,Randy Niemann,
1981,Topps,Topps,149,Joe Nolan,
1981,Topps,Topps,150,Mark Fidrych,
1981,Topps,Topps,151,Claudell Washington,
1981,Topps,Topps,152,John Urrea,
1981,Topps,Topps,153,Tom Poquette,
1981,Topps,Topps,154,Rick Langford,
1981,Topps,Topps,155,Chris Chambliss,
1981,Topps,Topps,156,Bob McClure,
1981,Topps,Topps,157,John Wathan,
1981,Topps,Topps,158,Fergie Jenkins,
1981,Topps,Topps,159,Brian Doyle,
1981,Topps,Topps,160,Garry Maddox,
1981,Topps,Topps,161,Dan Graham,
1981,Topps,Topps,162,Doug Corbett,
1981,Topps,Topps,163,Bill Almon,
1981,Topps,Topps,164,LaMarr Hoyt,
1981,Topps,Topps,165,Tony Scott,
1981,Topps,Topps,166,Floyd Bannister,
1981,Topps,Topps,167,Terry Whitfield,
1981,Topps,Topps,168,Don Robinson,
1981,Topps,Topps,169,John Mayberry,
1981,Topps,Topps,170,Ross Grimsley,
1981,Topps,Topps,171,Gene Richards,
1981,Topps,Topps,172,Gary Woods,
1981,Topps,Topps,173,Bump Wills,
1981,Topps,Topps,174,Doug Rau,
1981,Topps,Topps,175,Dan Collins,
1981,Topps,Topps,176,Mike Krukow,
1981,Topps,Topps,177,Rick Peters,
1981,Topps,Topps,178,Jim Essian,
1981,Topps,Topps,179,Rudy May,
1981,Topps,Topps,180,Pete Rose,
1981,Topps,Topps,181,Elias Sosa,
1981,Topps,Topps,182,Bobby Grich,
1981,Topps,Topps,183,Dick Davis,
1981,Topps,Topps,184,Jim Dwyer,
1981,Topps,Topps,185,Dennis Leonard,
1981,Topps,Topps,186,Wayne Nordhagen,
1981,Topps,Topps,187,Mike Parrott,
1981,Topps,Topps,188,Doug DeCinces,
1981,Topps,Topps,189,Craig Swan,
1981,Topps,Topps,190,Cesar Cedeno,
1981,Topps,Topps,191,Rick Sutcliffe,
1981,Topps,Topps,192,Terry Harper,Braves Future Stars
1981,Topps,Topps,193,Pete Vuckovich,
1981,Topps,Topps,194,Rod Scurry,
1981,Topps,Topps,195,Rich Murray,
1981,Topps,Topps,196,Duffy Dyer,
1981,Topps,Topps,197,Jim Kern,
1981,Topps,Topps,198,Jerry Dybzinski,
1981,Topps,Topps,199,Chuck Rainey,
1981,Topps,Topps,200,George Foster,
1981,Topps,Topps,201,Johnny Bench,Record Breaker
1981,Topps,Topps,202,Steve Carlton,Record Breaker
1981,Topps,Topps,203,Bill Gullickson,Record Breaker
1981,Topps,Topps,204,Ron LeFlore,Record Breaker
1981,Topps,Topps,205,Pete Rose,Record Breaker
1981,Topps,Topps,206,Mike Schmidt,Record Breaker
1981,Topps,Topps,207,Ozzie Smith,Record Breaker
1981,Topps,Topps,208,Willie Wilson,Record Breaker
1981,Topps,Topps,209,Dickie Thon,
1981,Topps,Topps,210,Jim Palmer,
1981,Topps,Topps,211,Derrel Thomas,
1981,Topps,Topps,212,Steve Nicosia,
1981,Topps,Topps,213,Al Holland,
1981,Topps,Topps,214,Ralph Botting,Angels Future Stars
1981,Topps,Topps,215,Larry Hisle,
1981,Topps,Topps,216,John Henry Johnson,
1981,Topps,Topps,217,Richie Hebner,
1981,Topps,Topps,218,Paul Splittorff,
1981,Topps,Topps,219,Ken Landreaux,
1981,Topps,Topps,220,Tom Seaver,
1981,Topps,Topps,221,Bob Davis,
1981,Topps,Topps,222,Jorge Orta,
1981,Topps,Topps,223,Roy Lee Jackson,
1981,Topps,Topps,224,Pat Zachry,
1981,Topps,Topps,225,Ruppert Jones,
1981,Topps,Topps,226,Manny Sanguillen,
1981,Topps,Topps,227,Freddie Martinez,
1981,Topps,Topps,228,Tom Paciorek,
1981,Topps,Topps,229,Rollie Fingers,
1981,Topps,Topps,230,George Hendrick,
1981,Topps,Topps,231,Joe Beckwith,
1981,Topps,Topps,232,Mickey Klutts,
1981,Topps,Topps,233,Skip Lockwood,
1981,Topps,Topps,234,Lou Whitaker,
1981,Topps,Topps,235,Scott Sanderson,
1981,Topps,Topps,236,Mike Ivie,
1981,Topps,Topps,237,Charlie Moore,
1981,Topps,Topps,238,Willie Hernandez,
1981,Topps,Topps,239,Rick Miller,
1981,Topps,Topps,240,Nolan Ryan,
1981,Topps,Topps,241,Checklist 122-242,
1981,Topps,Topps,242,Chet Lemon,
1981,Topps,Topps,243,Sal Butera,
1981,Topps,Topps,244,Tito Landrum,Cardinals Future Stars
1981,Topps,Topps,245,Ed Figueroa,
1981,Topps,Topps,246,Ed Ott,
1981,Topps,Topps,247,Glenn Hubbard,
1981,Topps,Topps,248,Joey McLaughlin,
1981,Topps,Topps,249,Larry Cox,
1981,Topps,Topps,250,Ron Guidry,
1981,Topps,Topps,251,Tom Brookens,
1981,Topps,Topps,252,Victor Cruz,
1981,Topps,Topps,253,Dave Bergman,
1981,Topps,Topps,254,Ozzie Smith,
1981,Topps,Topps,255,Mark Littell,
1981,Topps,Topps,256,Bombo Rivera,
1981,Topps,Topps,257,Rennie Stennett,
1981,Topps,Topps,258,Joe Price,
1981,Topps,Topps,259,Juan Berenguer,Mets Future Stars
1981,Topps,Topps,260,Ron Cey,
1981,Topps,Topps,261,Rickey Henderson,
1981,Topps,Topps,262,Sammy Stewart,
1981,Topps,Topps,263,Brian Downing,
1981,Topps,Topps,264,Jim Norris,
1981,Topps,Topps,265,John Candelaria,
1981,Topps,Topps,266,Tom Herr,
1981,Topps,Topps,267,Stan Bahnsen,
1981,Topps,Topps,268,Jerry Royster,
1981,Topps,Topps,269,Ken Forsch,
1981,Topps,Topps,270,Greg Luzinski,
1981,Topps,Topps,271,Bill Castro,
1981,Topps,Topps,272,Bruce Kimm,
1981,Topps,Topps,273,Stan Papi,
1981,Topps,Topps,274,Craig Chamberlain,
1981,Topps,Topps,275,Dwight Evans,
1981,Topps,Topps,276,Dan Spillner,
1981,Topps,Topps,277,Alfredo Griffin,
1981,Topps,Topps,278,Rick Sofield,
1981,Topps,Topps,279,Bob Knepper,
1981,Topps,Topps,280,Ken Griffey,
1981,Topps,Topps,281,Fred Stanley,
1981,Topps,Topps,282,Rick Anderson,Mariners Future Stars
1981,Topps,Topps,283,Billy Sample,
1981,Topps,Topps,284,Brian Kingman,
1981,Topps,Topps,285,Jerry Turner,
1981,Topps,Topps,286,Dave Frost,
1981,Topps,Topps,287,Lenn Sakata,
1981,Topps,Topps,288,Bobby Clark,
1981,Topps,Topps,289,Mickey Hatcher,
1981,Topps,Topps,290,Bob Boone,
1981,Topps,Topps,291,Aurelio Lopez,
1981,Topps,Topps,292,Mike Squires,
1981,Topps,Topps,293,Charlie Lea,
1981,Topps,Topps,294,Mike Tyson,
1981,Topps,Topps,295,Hal McRae,
1981,Topps,Topps,296,Bill Nahorodny,
1981,Topps,Topps,297,Bob Bailor,
1981,Topps,Topps,298,Eddie Solomon,Buddy Solomon on Card
1981,Topps,Topps,299,Elliott Maddox,
1981,Topps,Topps,300,Paul Molitor,
1981,Topps,Topps,301,Matt Keough,
1981,Topps,Topps,302,Jack Perconte,
1981,Topps,Topps,303,Johnny Oates,
1981,Topps,Topps,304,John Castino,
1981,Topps,Topps,305,Ken Clay,
1981,Topps,Topps,306,Juan Beniquez,
1981,Topps,Topps,307,Gene Garber,
1981,Topps,Topps,308,Rick Manning,
1981,Topps,Topps,309,Luis Salazar,
1981,Topps,Topps,310,Vida Blue,
1981,Topps,Topps,311,Freddie Patek,
1981,Topps,Topps,312,Rick Rhoden,
1981,Topps,Topps,313,Luis Pujols,
1981,Topps,Topps,314,Rich Dauer,
1981,Topps,Topps,315,Kirk Gibson,
1981,Topps,Topps,316,Craig Minetto,
1981,Topps,Topps,317,Lonnie Smith,
1981,Topps,Topps,318,Steve Yeager,
1981,Topps,Topps,319,Rowland Office,
1981,Topps,Topps,320,Tom Burgmeier,
1981,Topps,Topps,321,Leon Durham,
1981,Topps,Topps,322,Neil Allen,
1981,Topps,Topps,323,Jim Morrison,
1981,Topps,Topps,324,Mike Willis,
1981,Topps,Topps,325,Ray Knight,
1981,Topps,Topps,326,Biff Pocoroba,
1981,Topps,Topps,327,Moose Haas,
1981,Topps,Topps,328,Dave Engle,Twins Future Stars
1981,Topps,Topps,329,Joaquin Andujar,
1981,Topps,Topps,330,Frank White,
1981,Topps,Topps,331,Dennis Lamp,
1981,Topps,Topps,332,Lee Lacy,
1981,Topps,Topps,333,Sid Monge,
1981,Topps,Topps,334,Dane Iorg,
1981,Topps,Topps,335,Rick Cerone,
1981,Topps,Topps,336,Ed Whitson,
1981,Topps,Topps,337,Lynn Jones,
1981,Topps,Topps,338,Checklist 243-363,
1981,Topps,Topps,339,John Ellis,
1981,Topps,Topps,340,Bruce Kison,
1981,Topps,Topps,341,Dwayne Murphy,
1981,Topps,Topps,342,Eric Rasmussen,
1981,Topps,Topps,343,Frank Taveras,
1981,Topps,Topps,344,Byron McLaughlin,
1981,Topps,Topps,345,Warren Cromartie,
1981,Topps,Topps,346,Larry Christenson,
1981,Topps,Topps,347,Harold Baines,
1981,Topps,Topps,348,Bob Sykes,
1981,Topps,Topps,349,Glenn Hoffman,
1981,Topps,Topps,350,J.R. Richard,
1981,Topps,Topps,351,Otto Velez,
1981,Topps,Topps,352,Dick Tidrow,
1981,Topps,Topps,353,Terry Kennedy,
1981,Topps,Topps,354,Mario Soto,
1981,Topps,Topps,355,Bob Horner,
1981,Topps,Topps,356,George Stablein,Padres Future Stars
1981,Topps,Topps,357,Jim Slaton,
1981,Topps,Topps,358,Mark Wagner,
1981,Topps,Topps,359,Tom Hausman,
1981,Topps,Topps,360,Willy Wilson,
1981,Topps,Topps,361,Joe Strain,
1981,Topps,Topps,362,Bo Diaz,
1981,Topps,Topps,363,Geoff Zahn,
1981,Topps,Topps,364,Mike Davis,
1981,Topps,Topps,365,Graig Nettles,
1981,Topps,Topps,366,Mike Ramsey,
1981,Topps,Topps,367,Dennis Martinez,
1981,Topps,Topps,368,Leon Roberts,
1981,Topps,Topps,369,Frank Tanana,
1981,Topps,Topps,370,Dave Winfield,
1981,Topps,Topps,371,Charlie Hough,
1981,Topps,Topps,372,Jay Johnstone,
1981,Topps,Topps,373,Pat Underwood,
1981,Topps,Topps,374,Tom Hutton,
1981,Topps,Topps,375,Dave Concepcion,
1981,Topps,Topps,376,Ron Reed,
1981,Topps,Topps,377,Jerry Morales,
1981,Topps,Topps,378,Dave Rader,
1981,Topps,Topps,379,Lary Sorensen,
1981,Topps,Topps,380,Willie Stargell,
1981,Topps,Topps,381,Carlos Lezcano,Cubs Future Stars
1981,Topps,Topps,382,Paul Mirabella,
1981,Topps,Topps,383,Eric Soderholm,
1981,Topps,Topps,384,Mike Sadek,
1981,Topps,Topps,385,Joe Sambito,
1981,Topps,Topps,386,Dave Edwards,
1981,Topps,Topps,387,Phil Niekro,
